20010829,143,23.8,19.7,28
20010830,143,22.5,20.1,27
20010831,143,22.7,16.8,28.2
20010901,143,23.5,18.5,30
20010902,143,24.7,18.7,30.3
20010903,143,25.1,20.8,30
20010904,143,24,19.4,28.9
20010905,143,24.1,19.1,29.9
20010906,143,25.2,21.7,29.4
20010907,143,25.2,21.1,31.3
20010908,143,24.6,20.7,30.4
20010909,143,22.9,21.8,24.2
20010910,143,23.1,21.3,26
20010911,143,23.3,20,26.9
20010912,143,22.3,19,27.9
20010913,143,21.8,17,26.1
20010914,143,21,19,23
20010915,143,22.2,19.3,27
20010916,143,21.6,15.4,28.4
20010917,143,23.7,17.5,29.5
20010918,143,24.3,21,29.2
20010919,143,23.6,17.8,28.4
20010920,143,23.7,19.8,28.5
20010921,143,19.1,14.2,25
20010922,143,16.3,12,22.1
20010923,143,18.2,10.5,25.7
20010924,143,19.9,13,26.6
20010925,143,20.6,18.1,24.8
20010926,143,20.5,15.6,25.6
20010927,143,20.5,15.7,26.5
20010928,143,19.9,15.3,25.4
20010929,143,19.7,15.6,24.5
20010930,143,16.4,15.4,18.8
20011001,143,17.5,15.2,22.4
20011002,143,18.4,11.7,25.5
20011003,143,18.5,14.7,22.5
20011004,143,18.5,16.1,24
20011005,143,16.7,12.9,23.2
20011006,143,16.4,11.3,22.6
20011007,143,17.1,10.9,21.6
20011008,143,20,17.2,24.3
20011009,143,17.5,16.4,19.4
20011010,143,17.7,14.1,21.4
20011011,143,17.8,14,22.4
20011012,143,16.1,12.3,21.4
20011013,143,16.9,10.3,24.3
20011014,143,17.2,10.5,24.6
20011015,143,18.4,12.7,23.6
20011016,143,19,15.8,22
20011017,143,17.1,14.8,21.2
20011018,143,15.1,10.9,19.6
20011019,143,14.2,7.6,21.3
20011020,143,15.4,8.7,21.6
20011021,143,15,14.2,18.1
20011022,143,15.5,13.3,19.3
20011023,143,15.4,10.2,22.4
20011024,143,15.8,11.9,22.3
20011025,143,16.3,10.3,22.7
20011026,143,16.4,13.7,20
20011027,143,15.2,12.7,18.1
20011028,143,16,13.7,20.6
20011029,143,14.1,11,18.3
20011030,143,13.5,8.7,19.7
20011031,143,14.4,9.6,20.8
20011101,143,14.4,10.4,19.2
20011102,143,10.8,4.4,17
20011103,143,9.8,7.4,13.9
20011104,143,10.6,3.6,17.6
20011105,143,10.6,9,14.4
20011106,143,7.9,4.6,11.7
20011107,143,6.3,-0.7,14.2
20011108,143,7.6,0.3,16.2
20011109,143,10.3,6,16.8
20011110,143,9.2,4.5,16.1
20011111,143,8.4,2.5,15.2
20011112,143,9.5,5.6,15
20011113,143,8,5.8,11.5
20011114,143,7.7,1.8,13.6
20011115,143,7.3,3,12
20011116,143,9.1,4.9,14.7
20011117,143,8.4,4.2,14.3
20011118,143,6.6,0.2,14.7
20011119,143,7.6,1.3,15.5
20011120,143,8.4,2,17.1
20011121,143,8.8,2.1,16
20011122,143,10.8,5,17.3
20011123,143,10.5,4.7,18.3
20011124,143,9.4,2.6,17.3
20011125,143,7.8,3.2,11.2
20011126,143,2.8,0.5,8.2
20011127,143,2.4,-1.1,7.2
20011128,143,6.6,-0.2,11
20011129,143,6.5,5.1,8.7
20011130,143,4.9,1.5,8.1
20011201,143,4.4,1.1,9.9
20011202,143,6.1,0.8,12.9
20011203,143,2,0.2,5.7
20011204,143,3.7,0.6,8.9
20011205,143,4.3,1.2,8.9
20011206,143,2.6,0.1,5.5
20011207,143,1.3,-2,6
20011208,143,3.6,-0.7,8.7
20011209,143,3.6,-2,9.2
20011210,143,5.6,1.8,10
20011211,143,7,3.8,11.7
20011212,143,6.5,0.4,13.1
20011213,143,3,-2,7.6
20011214,143,-1.2,-4.7,3.4
20011215,143,-2,-5.1,2.1
20011216,143,-0.9,-4.7,4
20011217,143,0.9,-2.9,6.3
20011218,143,-0.6,-3.8,4.3
20011219,143,0.1,-5.4,5
20011220,143,1.3,-3.5,6.3
20011221,143,0.8,-1.3,3.5
20011222,143,-0.1,-2.7,3.9
20011223,143,0.2,-3.6,5
20011224,143,-0.1,-4.9,5.7
20011225,143,1.1,-3,6
20011226,143,2,-1,6.9
20011227,143,1.6,-1.2,5.6
20011228,143,1.2,-1.8,5.8
20011229,143,0.7,-4.9,5.6
20011230,143,-0.9,-3,2.2
20011231,143,0.4,-5.3,5.8
20020101,143,0.2,-3.7,3.8
20020102,143,-5,-7.7,-2.4
20020103,143,-2.7,-8.5,2
20020104,143,4.6,-1.3,10.9
20020105,143,2.6,-1.5,5.6
20020106,143,0.4,-5.8,7.7
20020107,143,0.1,-2.8,4.6
20020108,143,-2.7,-4.8,1.5
20020109,143,-0.7,-4.8,4.9
20020110,143,2.1,-4.3,9.4
20020111,143,6.3,0.2,13.2
20020112,143,6,-1.1,14
20020113,143,8.8,4.8,14.3
20020114,143,11.7,9.4,14.3
20020115,143,13.8,11,16.5
20020116,143,7.6,4.9,14.4
20020117,143,4.4,2.1,6.7
20020118,143,4.1,0.4,7.8
20020119,143,5.4,2.3,9
20020120,143,3.3,-0.5,7.4
20020121,143,2.5,-1.1,6
20020122,143,-0.7,-2.2,2.7
20020123,143,-1.7,-4,3.2
20020124,143,-0.4,-4,4.4
20020125,143,0.4,-6.2,6.7
20020126,143,1.1,0,2.4
20020127,143,1.7,-1.3,4.2
20020128,143,-0.9,-2.6,2.5
20020129,143,-1.8,-5.4,2.1
20020130,143,0.5,-2.2,4.2
20020131,143,-0.5,-3.9,4.4
20020201,143,0.5,-5.1,6.7
20020202,143,1.7,-3.9,9.6
20020203,143,3.1,-3.1,10.7
20020204,143,3,-2,7.4
20020205,143,6,1.6,12.7
20020206,143,6.3,-1.2,13.7
20020207,143,6,1.8,11.5
20020208,143,4.2,-2.1,10.8
20020209,143,0.1,-4.1,4.5
20020210,143,0.7,-3.2,6
20020211,143,-0.5,-4,4
20020212,143,0.3,-4.8,5.7
20020213,143,2.3,-1.7,8.1
20020214,143,2.2,-3.9,8.3
20020215,143,3,-4.6,9.8
20020216,143,4.5,-2.6,11.3
20020217,143,5.7,0.1,13.6
20020218,143,0,-2.4,4
20020219,143,0.3,-3.9,5.8
20020220,143,4.4,-2.9,12.2
20020221,143,3.4,-0.3,7.5
20020222,143,6.2,1.5,12.5
20020223,143,6.8,0.7,13
20020224,143,5.8,0.9,12.7
20020225,143,8,0.7,12.9
20020226,143,9.3,4.3,15
20020227,143,8.2,2.3,14.2
20020228,143,9.9,5.5,15.9
20020301,143,8,0.9,14.7
20020302,143,7,1.9,13.8
20020303,143,8,5,12.3
20020304,143,8.4,1,14.5
20020305,143,5.6,4.9,8.9
20020306,143,4.4,1,9.3
20020307,143,2.8,-1.2,8.2
20020308,143,5.4,-0.9,12.3
20020309,143,10.5,0.3,19.4
20020310,143,11.7,7.9,17.8
20020311,143,10.3,2,18.6
20020312,143,12.4,5.3,20.8
20020313,143,12.8,5.2,22.1
20020314,143,9,8,11.7
20020315,143,12.4,8.6,18
20020316,143,12.7,4.8,20.9
20020317,143,13.5,9.2,20
20020318,143,11.1,7.3,15.7
20020319,143,12.4,3,21.2
20020320,143,15.4,5.7,24.5
20020321,143,12.8,9.2,18.8
20020322,143,7.7,5.2,10.8
20020323,143,7.3,3,13
20020324,143,7.4,1.9,13
20020325,143,9.8,1.5,17.9
20020326,143,10.3,3.3,15.6
20020327,143,11.8,7.5,16.7
20020328,143,12.6,4.4,20.3
20020329,143,11.2,8.6,17.5
20020330,143,13.1,5.6,20.1
20020331,143,15.5,9.9,21.5
20020401,143,18,8.4,28
20020402,143,19.9,10.6,28.4
20020403,143,15.3,8.3,20.9
20020404,143,13.7,3.4,23.5
20020405,143,15.6,5.5,24.5
20020406,143,15.4,13.5,17
20020407,143,18.5,12.7,24.4
20020408,143,13.3,10,17.4
20020409,143,10.5,6.5,16.3
20020410,143,11.6,5.7,17.6
20020411,143,12.7,6.6,17.3
20020412,143,14.2,6.4,20.8
20020413,143,14.4,8.7,20.6
20020414,143,18.9,9.8,27.6
20020415,143,18.4,17.3,20.3
20020416,143,19.4,15.4,25.3
20020417,143,14.2,9.5,18.9
20020418,143,13.4,7.1,19.7
20020419,143,14.8,6.9,21.7
20020420,143,16,8,23.4
20020421,143,20.7,13,29.1
20020422,143,21.9,14,29.3
20020423,143,19.1,17,20.9
20020424,143,14.9,8.5,20.6
20020425,143,11.2,6.3,16.8
20020426,143,11.8,5.6,18
20020427,143,12.8,8,18.1
20020428,143,14.2,6.9,20.8
20020429,143,15.4,12.5,18.6
20020430,143,16.4,11.7,20.6
20020501,143,14.7,11,20.3
20020502,143,15.5,8.1,22.4
20020503,143,15,12.1,17.1
20020504,143,20.4,15,26.7
20020505,143,16.9,14.3,23.2
20020506,143,13.9,11,17.4
20020507,143,11.3,10,12.4
20020508,143,14,11.6,18.3
20020509,143,16,9.4,22.4
20020510,143,14.8,10.6,19.2
20020511,143,16.8,9,25.8
20020512,143,20,11.5,28.5
20020513,143,22.1,14.5,28.9
20020514,143,20.2,16.4,25.4
20020515,143,15.4,14.1,17.2
20020516,143,15.2,13.4,17.1
20020517,143,14.8,13.1,17.4
20020518,143,14.9,12.7,17.2
20020519,143,16.9,12.3,22.3
20020520,143,20.5,11.6,28.4
20020521,143,23,14.3,29.9
20020522,143,22.7,16.6,28.1
20020523,143,23,15.6,29.7
20020524,143,23,16,29.3
20020525,143,23.3,15.2,30.3
20020526,143,20.9,16.3,27.1
20020527,143,20.1,12.5,26.8
20020528,143,20.7,13.7,26.3
20020529,143,22.7,15.1,30.2
20020530,143,22.7,18.3,28.9
20020531,143,23.4,17.2,29.7
20020601,143,24.8,18.6,30.7
20020602,143,23.7,18.2,31.7
20020603,143,24.3,17.5,32.1
20020604,143,25.7,19.7,32
20020605,143,24.9,19.4,33.1
20020606,143,26.4,17,34.7
20020607,143,28.1,19.5,35.4
20020608,143,24.7,19.4,32.6
20020609,143,23.4,17.4,30.1
20020610,143,23.3,17.4,29
20020611,143,25,18.9,30
20020612,143,24.3,16,31.2
20020613,143,24.5,20.4,29
20020614,143,22.4,18,27.4
20020615,143,21.9,18.5,26.5
20020616,143,23.6,18.1,29.7
20020617,143,24.1,19,30.1
20020618,143,26.7,19.7,32.9
20020619,143,27.1,22.5,33.3
20020620,143,26.8,22.3,32.2
20020621,143,25.3,19.4,33.5
20020622,143,21,18.7,26.6
20020623,143,18.2,16.6,20
20020624,143,16.4,15.5,17.4
20020625,143,17.8,14.9,21.3
20020626,143,18.7,11.2,25.7
20020627,143,21,12.6,29
20020628,143,22.2,14.4,30.9
20020629,143,21.4,15,26.7
20020630,143,21.8,20.6,23
20020701,143,22.5,20.5,25.7
20020702,143,24.4,20.6,28.2
20020703,143,27.5,22.9,33.5
20020704,143,28.6,23.9,34
20020705,143,24.3,23.1,27
20020706,143,23.8,22.9,25.8
20020707,143,26.4,21.9,31.8
20020708,143,20.8,19,23.9
20020709,143,22.2,20,25.4
20020710,143,23.8,21,28.6
20020711,143,24.4,20,30.6
20020712,143,27.9,21.5,33.5
20020713,143,26.8,22.7,32
20020714,143,27.3,24.4,29.5
20020715,143,28.4,25,33.7
20020716,143,29,25.4,35.2
20020717,143,27.2,23.9,31.5
20020718,143,25.4,22.8,29
20020719,143,23.5,20.7,26.6
20020720,143,26.9,22,32.5
20020721,143,24.7,22.5,28.3
20020722,143,25.4,23.6,28.1
20020723,143,26.4,23.1,30.1
20020724,143,28.1,23.3,33.1
20020725,143,26.9,23,33.3
20020726,143,25.2,24,26.8
20020727,143,27.2,24.5,31.3
20020728,143,25.9,23.6,29.5
20020729,143,28.9,21.5,35.3
20020730,143,29.7,25.8,33.3
20020731,143,30.5,26.5,35.4
20020801,143,30.1,26.2,35.1
20020802,143,29.4,25.8,34.2
20020803,143,29.6,26.2,34.1
20020804,143,29.7,25.9,34.1
20020805,143,30.1,26.9,34.4
20020806,143,26.4,24.6,29
20020807,143,24.9,23.3,28.3
20020808,143,23.8,23.1,25.2
20020809,143,21.9,20.9,23.6
20020810,143,21.2,19.5,23.9
20020811,143,20.7,19.1,22.2
20020812,143,19.5,17.1,21.2
20020813,143,20.1,17,23.8
20020814,143,21,19.7,23.1
20020815,143,20.5,19.5,21.4
20020816,143,21.4,20.1,23.4
20020817,143,23.7,21.3,26.9
20020818,143,24,21,29.2
20020819,143,23.4,18.5,28.4
20020820,143,22.8,20,27
20020821,143,22.8,17.7,28.4
20020822,143,24,20.2,27.8
20020823,143,26,22.5,31
20020824,143,27.1,23.3,32.7
20020825,143,26.4,23.5,31.4
20020826,143,26.1,23.4,29.8
20020827,143,28.3,23.3,33.5
20020828,143,28.1,25.4,32.5
20020829,143,27.5,24.2,32.8
20020830,143,25.8,23.6,28.3
